summary,journey_id,end,start
Land on Mars,6c9f7e00-ef62-11ef-8080-808080808080,2025-11-17 08:45:35.000+0000,2025-03-04 09:57:59.000+0000
Test new spacecraft model,6cea0180-ec62-11ef-8080-808080808080,2025-05-08 20:25:38.000+0000,2025-01-14 15:14:34.000+0000
Deploy new internet beacons,77998d80-ebb3-11ef-8080-808080808080,2025-12-24 00:52:50.000+0000,2025-05-01 08:24:34.000+0000
Deploy new internet beacons,76487080-eb73-11ef-8080-808080808080,2025-08-16 14:18:38.000+0000,2025-06-13 09:49:46.000+0000
Test new spacecraft model,f3e7ee80-e498-11ef-8080-808080808080,2025-07-28 19:48:53.000+0000,2025-01-12 04:20:23.000+0000
Deploy new internet beacons,e7727180-e384-11ef-8080-808080808080,2025-11-10 05:14:24.000+0000,2025-04-16 00:57:10.000+0000
Two communications satellites launched. First American woman in space (Ride). Investigation into behavior of ant colony in zero gravity. Various microgravity experiments.,59d8be00-3535-11c1-8080-808080808080,1983-06-24 13:56:00.000+0000,1983-06-18 11:33:00.000+0000
Military mission. Evaluation of military applications of human spaceflight.,72548200-2a4c-11b7-8080-808080808080,1974-07-19 12:21:00.000+0000,1974-07-03 18:51:00.000+0000
Mir crew rotation. Biological and medical experiments. First Frenchwoman in space (Andre-Deshays).,c1783400-f831-11cf-8080-808080808080,1996-09-02 07:42:00.000+0000,1996-08-17 13:18:00.000+0000
"Three communications satellites deployed. Retrieval, repair and redeployment of LEASAT-3 satellite.",aec2d800-aaa0-11c3-8080-808080808080,1985-09-03 13:34:00.000+0000,1985-08-27 11:16:00.000+0000
Push the boundaries of human exploration,14c43e80-b390-11eb-8080-808080808080,2021-12-03 11:07:21.000+0000,2021-03-14 18:50:35.000+0000
Deploy new internet beacons,6dc9f080-aba0-11eb-8080-808080808080,2021-08-24 14:13:46.000+0000,2021-01-02 21:56:14.000+0000
Test new spacecraft model,0f4d4400-ab99-11eb-8080-808080808080,2021-07-19 00:02:29.000+0000,2021-04-05 11:48:59.000+0000
Push the boundaries of human exploration,89244700-a3bb-11eb-8080-808080808080,2021-11-05 10:40:25.000+0000,2021-06-14 21:21:16.000+0000
Crew rotation,23f1ee00-a069-11eb-8080-808080808080,2021-09-13 08:14:46.000+0000,2021-04-22 22:39:02.000+0000
Bring supplies to space center,68bb9080-97f0-11eb-8080-808080808080,2021-12-10 20:43:08.000+0000,2021-05-26 08:51:52.000+0000
Land on Mars,23ad4500-9783-11eb-8080-808080808080,2021-06-13 11:30:08.000+0000,2021-05-13 02:08:17.000+0000
Deploy satellites,e8850780-9604-11eb-8080-808080808080,2021-10-05 15:01:32.000+0000,2021-05-22 05:56:27.000+0000
Push the boundaries of human exploration,d6856500-952f-11eb-8080-808080808080,2021-11-20 16:19:40.000+0000,2021-03-10 12:19:55.000+0000
Push the boundaries of human exploration,24d7de80-86bd-11eb-8080-808080808080,2021-08-23 01:20:56.000+0000,2021-07-12 21:51:39.000+0000
"U.S. Department of Defense mission. Classified payload, reportedlyreconnaissance satellite.",4e616200-b7f3-11c8-8080-808080808080,1990-03-04 18:13:00.000+0000,1990-02-28 07:55:00.000+0000
U.S. Department of Defense mission. Deployment of Defense Support Program (DSP) satellite.,39566600-ab74-11ca-8080-808080808080,1991-12-02 22:36:00.000+0000,1991-11-25 23:45:00.000+0000
First USA landing on the moon,fc01e800-9954-11b1-8080-808080808080,1969-07-24 12:50:00.000+0000,1969-07-16 09:32:00.000+0000
ISS crew rotation.,fa620000-958e-11e6-8080-808080808080,2017-04-10 00:00:00.000+0000,2016-10-19 00:00:00.000+0000
ISS assembly and maintenance: delivery of Quest Airlock,d5254000-76a4-11d5-8080-808080808080,2001-07-25 03:39:00.000+0000,2001-07-12 09:04:00.000+0000
Bring supplies to space center,b48d5400-dcac-11ed-8080-808080808080,2023-07-09 05:49:39.000+0000,2023-02-18 07:56:07.000+0000
Bring passengers to the moon,3c0d5700-d97d-11ed-8080-808080808080,2023-11-27 17:34:15.000+0000,2023-04-17 14:38:14.000+0000
Go to edge of solar system,6b835e80-d7d9-11ed-8080-808080808080,2023-08-02 09:24:45.000+0000,2023-03-26 13:29:25.000+0000
Go to edge of solar system,39b7a880-cbda-11ed-8080-808080808080,2023-08-13 01:51:34.000+0000,2023-02-26 13:11:07.000+0000
Deploy new internet beacons,98da3680-c4d1-11ed-8080-808080808080,2023-11-22 21:03:49.000+0000,2023-06-20 20:36:24.000+0000
Bring supplies to space center,33bf0c00-c411-11ed-8080-808080808080,2023-03-27 04:25:34.000+0000,2023-02-05 00:40:23.000+0000
Push the boundaries of human exploration,bce12f00-c38e-11ed-8080-808080808080,2023-08-14 23:33:38.000+0000,2023-03-16 00:08:54.000+0000
Go to edge of solar system,b1e77100-c013-11ed-8080-808080808080,2023-07-01 20:41:51.000+0000,2023-04-21 19:51:21.000+0000
Tourist flight,866f2a00-bc93-11ed-8080-808080808080,2023-12-26 04:14:54.000+0000,2023-01-10 04:34:59.000+0000
Land on Mars,fcfe1180-bb45-11ed-8080-808080808080,2023-12-07 04:37:48.000+0000,2023-10-11 00:09:41.000+0000
Delivery of experimentsDelivery of Rassvet,a3a18000-5eeb-11df-8080-808080808080,2010-05-26 00:00:00.000+0000,2010-05-14 00:00:00.000+0000
,2502f000-3c34-11c1-8080-808080808080,1983-11-23 19:58:00.000+0000,1983-06-27 09:12:00.000+0000
Tourist flight,bab26100-508a-11f5-8080-808080808080,2029-04-15 16:33:16.000+0000,2029-01-06 06:12:30.000+0000
Test new spacecraft model,eb951000-2b88-11f5-8080-808080808080,2029-08-09 08:30:41.000+0000,2029-02-25 21:04:11.000+0000
Land on Mars,d1233100-29e6-11f5-8080-808080808080,2029-08-13 23:57:23.000+0000,2029-06-26 17:41:58.000+0000
Go to edge of solar system,ab3e4e00-1e76-11f5-8080-808080808080,2029-04-22 04:18:30.000+0000,2029-04-15 16:26:51.000+0000
Crew rotation,690dc780-1b6b-11f5-8080-808080808080,2029-06-04 09:58:51.000+0000,2029-03-12 09:10:33.000+0000
Deploy satellites,e2cbe580-13f4-11f5-8080-808080808080,2029-11-28 15:47:15.000+0000,2029-10-22 19:04:00.000+0000
Deploy new internet beacons,39b1b680-085c-11f5-8080-808080808080,2029-11-07 08:08:19.000+0000,2029-10-20 17:11:06.000+0000
Go to edge of solar system,cf382880-f180-11f4-8080-808080808080,2029-02-13 08:57:41.000+0000,2029-02-05 00:36:36.000+0000
Find new forms of life,9e7d2d00-dfe0-11f4-8080-808080808080,2029-06-11 00:03:52.000+0000,2029-01-09 02:36:33.000+0000
Push the boundaries of human exploration,bd48e180-d553-11f4-8080-808080808080,2029-02-12 06:26:04.000+0000,2029-01-03 14:38:13.000+0000
ISS supply and assembly: delivery of Canadarm2 robotic arm. First European on board ISS (Guidoni). First Canadian EVA(Hadfield).,61cfc000-34f3-11d5-8080-808080808080,2001-05-01 16:10:00.000+0000,2001-04-19 18:40:00.000+0000
First expedition to Mir. Last expedition to Salyut 7.,3e496600-4642-11c4-8080-808080808080,1986-07-16 12:34:00.000+0000,1986-03-13 12:33:00.000+0000
Day-long flight. Completed 17 Earth orbits. Brief manual control by pilot.,5c2ac800-b191-11a8-8080-808080808080,1961-08-07 05:01:00.000+0000,1961-08-06 05:00:00.000+0000
First Shuttle-Mir docking. Biomedical experiments. Mir crew rotation and resupply.,ea7eb800-b0b7-11ce-8080-808080808080,1995-07-07 14:55:00.000+0000,1995-06-27 19:32:00.000+0000
Mir crew rotation. First Japanese in space (Akiyama).,b6890e00-91a0-11c9-8080-808080808080,1990-12-10 06:07:00.000+0000,1990-12-02 08:13:00.000+0000
Ansari X Prize flight #1.,0cfd6600-122a-11d9-8080-808080808080,2004-09-29 18:37:00.000+0000,2004-09-29 15:13:00.000+0000
First Soyuz mission since the collapse of the USSR.,3ce85400-03d4-11cb-8080-808080808080,1992-03-25 08:51:00.000+0000,1992-03-17 10:54:00.000+0000
Salyut 6 refurbishment.,d34c1c00-5824-11be-8080-808080808080,1980-12-10 09:25:00.000+0000,1980-11-27 14:18:00.000+0000
Crashed on re-entry. First fatality during spaceflight.,a38a3000-189c-11af-8080-808080808080,1967-04-24 03:27:00.000+0000,1967-04-23 00:40:00.000+0000
First instance of two manned spacecraft in orbit simultaneously.,403fcc00-d533-11a9-8080-808080808080,1962-08-15 06:59:00.000+0000,1962-08-12 08:02:00.000+0000
"Deployment of Tethered Satellite System (TSS-1R) (reflight, partial success). Microgravity research.",1ab94c00-6d56-11cf-8080-808080808080,1996-03-09 13:58:00.000+0000,1996-02-22 20:18:00.000+0000
Mir crew rotation. Life science experiments. First Briton in space (Sharman). First European woman in space (Sharman).,13d00c00-1502-11ca-8080-808080808080,1991-05-26 10:03:00.000+0000,1991-05-18 12:50:00.000+0000
"Delivery of experiments, logistics, and crew rotation",baa44000-9365-11de-8080-808080808080,2009-09-11 00:00:00.000+0000,2009-08-28 00:00:00.000+0000
First three-craft spaceflight.,16b2f400-ddc0-11b1-8080-808080808080,1969-10-16 09:52:00.000+0000,1969-10-11 11:10:00.000+0000
First multiple person spaceflight. Biomedical research.,22c45200-438a-11ac-8080-808080808080,1964-10-13 07:48:00.000+0000,1964-10-12 07:31:00.000+0000
ISS assembly Delivery of experiments and logistics,2d854000-4046-11df-8080-808080808080,2010-04-20 00:00:00.000+0000,2010-04-05 00:00:00.000+0000
ISS crew rotation.,ea028000-9e20-11e1-8080-808080808080,2012-09-17 00:00:00.000+0000,2012-05-15 00:00:00.000+0000
Fourth lunar landing. First Lunar Rover. First deep space EVA.,64491400-def5-11b3-8080-808080808080,1971-08-07 20:45:00.000+0000,1971-07-26 13:34:00.000+0000
First one week spaceflight. Cooper becomes the first person to orbit the Earth on two different missions.,55c97000-39b5-11ad-8080-808080808080,1965-08-29 12:55:00.000+0000,1965-08-21 14:00:00.000+0000
ISS crew rotation.,51e00000-974d-11e7-8080-808080808080,2018-02-28 00:00:00.000+0000,2017-09-12 00:00:00.000+0000
Radar topographic mapping of Earths surface.,ae776a00-e0aa-11d3-8080-808080808080,2000-02-22 23:22:00.000+0000,2000-02-11 17:43:00.000+0000
ISS assembly and supply. Delivery of Alpha Magnetic Spectrometer. Delivery of ELC3. Final flight of Endeavour.,713bc000-7f4f-11e0-8080-808080808080,2011-06-01 00:00:00.000+0000,2011-05-16 00:00:00.000+0000
Investigation of air quality on board Salyut 5.,a07a8800-14b9-11ba-8080-808080808080,1977-02-25 09:37:00.000+0000,1977-02-07 16:12:00.000+0000
ISS crew rotation.,b6744000-97f0-11dd-8080-808080808080,2009-04-08 00:00:00.000+0000,2008-10-12 00:00:00.000+0000
Salyut 6 crew rotation.,82aafc00-605d-11bc-8080-808080808080,1979-08-19 12:30:00.000+0000,1979-02-25 11:54:00.000+0000
ISS crew rotation.,6ef54000-973a-11e2-8080-808080808080,2013-09-11 00:00:00.000+0000,2013-03-28 00:00:00.000+0000
Crew rotation,7e198500-f059-11ec-8080-808080808080,2022-07-10 16:06:36.000+0000,2022-03-01 03:55:03.000+0000
Crew rotation,0d1f3b00-ec1d-11ec-8080-808080808080,2022-05-17 07:34:52.000+0000,2022-04-16 16:19:16.000+0000
Deploy new internet beacons,4000fa80-eb5b-11ec-8080-808080808080,2022-07-02 08:15:50.000+0000,2022-04-26 08:07:43.000+0000
Bring passengers to the moon,f1bc0f00-eafa-11ec-8080-808080808080,2022-09-11 19:52:16.000+0000,2022-03-17 12:28:56.000+0000
Test new spacecraft model,794d5200-eaea-11ec-8080-808080808080,2022-08-26 13:44:56.000+0000,2022-03-20 02:41:32.000+0000
Find new forms of life,e6696980-db74-11ec-8080-808080808080,2022-08-10 08:27:47.000+0000,2022-05-11 11:16:28.000+0000
Bring supplies to space center,37ea8500-d5c6-11ec-8080-808080808080,2022-07-26 15:39:28.000+0000,2022-03-15 05:19:45.000+0000
Bring passengers to the moon,783cde00-d3e1-11ec-8080-808080808080,2022-12-29 06:42:00.000+0000,2022-11-07 18:37:43.000+0000
Deploy satellites,23fae980-d1a8-11ec-8080-808080808080,2022-07-18 23:10:46.000+0000,2022-01-08 17:04:44.000+0000
Push the boundaries of human exploration,cd47ce00-d11b-11ec-8080-808080808080,2022-03-13 16:29:40.000+0000,2022-01-24 14:58:10.000+0000
ISS crew rotation.,6bba0000-2575-11e3-8080-808080808080,2014-03-11 00:00:00.000+0000,2013-09-25 00:00:00.000+0000
ISS crew rotation.,0c9d0000-1999-11de-8080-808080808080,2009-10-11 00:00:00.000+0000,2009-03-26 00:00:00.000+0000
Deployment of 7th Tracking and Data Relay Satellite (TDRS). Biological and biomedical studies.,ac210400-bd19-11ce-8080-808080808080,1995-07-22 12:02:00.000+0000,1995-07-13 13:42:00.000+0000
Bring supplies to space center,70964000-53f1-11f9-8080-808080808080,2033-04-17 14:00:01.000+0000,2033-02-19 18:41:01.000+0000
Bring supplies to space center,bf3f6800-4f21-11f9-8080-808080808080,2033-09-02 08:27:15.000+0000,2033-06-10 05:07:29.000+0000
Deploy new internet beacons,3f060680-443b-11f9-8080-808080808080,2033-07-07 02:04:59.000+0000,2033-04-21 01:56:08.000+0000
Land on Mars,e9947e80-3dd6-11f9-8080-808080808080,2033-08-07 14:36:42.000+0000,2033-04-29 15:52:04.000+0000
Land on Mars,4589cf80-323b-11f9-8080-808080808080,2033-06-22 22:06:45.000+0000,2033-02-02 16:15:19.000+0000
Crew rotation,c5c67b80-2b3d-11f9-8080-808080808080,2033-09-23 17:01:04.000+0000,2033-07-02 05:16:00.000+0000
Deploy new internet beacons,07194e80-209b-11f9-8080-808080808080,2033-09-22 22:57:08.000+0000,2033-08-03 10:33:21.000+0000
Go to edge of solar system,0053aa00-1d30-11f9-8080-808080808080,2033-09-18 17:23:24.000+0000,2033-07-10 02:02:56.000+0000
Test new spacecraft model,e5b76c00-1671-11f9-8080-808080808080,2033-10-06 15:30:09.000+0000,2033-09-18 00:16:37.000+0000
Test new spacecraft model,ebb92a00-1557-11f9-8080-808080808080,2033-11-21 07:09:36.000+0000,2033-02-21 13:24:51.000+0000
Neuroscience research. Final Spacelab mission.,89398200-d620-11d1-8080-808080808080,1998-05-03 16:09:00.000+0000,1998-04-17 18:19:00.000+0000
Tourist flight,8d63fa00-a45b-11f9-8080-808080808080,2033-08-04 15:26:35.000+0000,2033-05-26 10:35:39.000+0000
Land on Mars,43305100-9a37-11f9-8080-808080808080,2033-07-19 20:40:26.000+0000,2033-05-04 00:15:45.000+0000
Land on Mars,d59f1200-8fac-11f9-8080-808080808080,2033-12-18 02:26:47.000+0000,2033-03-11 18:27:28.000+0000
Find new forms of life,d8afa080-8c42-11f9-8080-808080808080,2033-10-12 15:48:13.000+0000,2033-04-19 16:17:40.000+0000
Bring passengers to the moon,30d21f00-713a-11f9-8080-808080808080,2033-08-15 10:36:40.000+0000,2033-01-06 15:25:07.000+0000
Find new forms of life,61c96e80-6873-11f9-8080-808080808080,2033-11-17 05:55:18.000+0000,2033-02-22 08:53:10.000+0000
Test new spacecraft model,19f34800-5550-11f9-8080-808080808080,2033-08-16 18:38:35.000+0000,2033-01-07 10:51:21.000+0000
ISS crew rotation. Third space tourist (Olsen).,ffa8fc00-322e-11da-8080-808080808080,2005-10-11 01:09:00.000+0000,2005-10-01 03:54:00.000+0000
Launched commercial ANIK C-3 and SBS-C communications satellites. Planned EVA cancelled due to space suit malfunction.,7e781200-8924-11c0-8080-808080808080,1982-11-16 14:33:00.000+0000,1982-11-11 12:19:00.000+0000
"LDEF deployed for later retrieval. Capture, repair and redeployment of malfunctioning Solar Maximum Mission satellite.",267c2400-1b87-11c2-8080-808080808080,1984-04-13 13:38:00.000+0000,1984-04-06 13:58:00.000+0000
Mir repair.,848db000-0da8-11d1-8080-808080808080,1998-02-19 09:10:00.000+0000,1997-08-05 15:36:00.000+0000
First three person U.S. crew. Launched over 20 months after Apollo 1 fatalities.,a3954a00-beed-11b0-8080-808080808080,1968-10-22 07:12:00.000+0000,1968-10-11 11:03:00.000+0000
Deployment of ESAs EURECA (European Retrievable Carrier). Deployment of joint NASA/Italian Space Agency Tethered Satellite System (TSS) (failed). First Swiss in space (Nicollier). First Italian in space (Malerba).,55ad5e00-6ecc-11cb-8080-808080808080,1992-08-08 13:13:00.000+0000,1992-07-31 13:57:00.000+0000
First two-week spaceflight. First space rendezvous in history with Gemini 6A.,d4e16c00-8c65-11ad-8080-808080808080,1965-12-18 14:05:00.000+0000,1965-12-04 19:30:00.000+0000
Deployment of fifth Tracking and Data Relay Satellite (TDRS-F). Diffuse X-ray Spectrometer (DXS) and microgravity experiments.,8eb95200-f13d-11cb-8080-808080808080,1993-01-19 13:33:00.000+0000,1993-01-13 13:55:00.000+0000
ERBS satellite deployed. Radar imaging. First EVA by an American woman (Sullivan). First Canadian in space (Garneau). First flight including two women.,c2bcb000-aa70-11c2-8080-808080808080,1984-10-13 16:11:00.000+0000,1984-10-05 10:48:00.000+0000
Magellan probe deployed.,20bd9200-cc90-11c7-8080-808080808080,1989-05-08 19:40:00.000+0000,1989-05-04 18:43:00.000+0000
ISS crew rotation.,f0d98000-7810-11df-8080-808080808080,2010-11-26 00:00:00.000+0000,2010-06-15 00:00:00.000+0000
ISS assembly and supply. Final flight of Atlantis. Final mission of the Space Shuttle.,39208000-a8f5-11e0-8080-808080808080,2011-07-21 00:00:00.000+0000,2011-07-08 00:00:00.000+0000
Second test of redesigned Soyuz capsule.Astrophysical observations.,b1a20200-8f44-11b6-8080-808080808080,1973-12-26 08:50:00.000+0000,1973-12-18 11:55:00.000+0000
,2c6dc200-c84f-11c6-8080-808080808080,1988-06-17 10:13:00.000+0000,1988-06-07 14:03:00.000+0000
Land on Mars,b0a04f00-5d8d-11eb-8080-808080808080,2021-03-09 13:22:55.000+0000,2021-01-06 03:27:37.000+0000
Find new forms of life,54564900-54ca-11eb-8080-808080808080,2021-06-13 13:39:39.000+0000,2021-03-08 13:54:23.000+0000
Land on Mars,d3cd1500-5403-11eb-8080-808080808080,2021-12-17 11:38:20.000+0000,2021-03-17 01:07:29.000+0000
Deploy new internet beacons,1210f880-5360-11eb-8080-808080808080,2021-08-21 13:15:54.000+0000,2021-03-04 23:41:16.000+0000
Land on Mars,3658df00-5338-11eb-8080-808080808080,2021-11-24 03:54:36.000+0000,2021-01-01 20:19:11.000+0000
Go to edge of solar system,9dfa1780-51dc-11eb-8080-808080808080,2021-06-06 23:38:57.000+0000,2021-04-07 22:27:17.000+0000
Tourist flight,1f7c5a80-4fcf-11eb-8080-808080808080,2021-12-10 16:46:14.000+0000,2021-05-27 22:57:44.000+0000
Find new forms of life,049edd00-4f20-11eb-8080-808080808080,2021-12-13 19:58:46.000+0000,2021-09-26 07:23:13.000+0000
Bring supplies to space center,550e1300-4d45-11eb-8080-808080808080,2021-06-08 09:14:16.000+0000,2021-06-03 15:26:26.000+0000
Crew rotation,9bdd0980-4c6e-11eb-8080-808080808080,2021-06-12 01:37:22.000+0000,2021-05-02 23:45:09.000+0000
ISS assembly Delivery of ELC1 and ELC2,fbb04000-d242-11de-8080-808080808080,2009-11-27 00:00:00.000+0000,2009-11-16 00:00:00.000+0000
Radar imaging of Earth.,e49e9800-dc47-11cd-8080-808080808080,1994-10-11 17:03:00.000+0000,1994-09-30 11:16:00.000+0000
Deployment of Tracking and Data Relay Satellite-5.,ceb58200-50cd-11ca-8080-808080808080,1991-08-11 12:28:00.000+0000,1991-08-02 15:07:00.000+0000
Bring supplies to space center,a0ffe880-7b2b-11ee-8080-808080808080,2023-12-08 06:53:39.000+0000,2023-07-26 01:03:59.000+0000
Crew rotation,39452600-6b9b-11ee-8080-808080808080,2023-12-21 22:49:41.000+0000,2023-06-25 00:41:15.000+0000
Go to edge of solar system,793a9080-67ca-11ee-8080-808080808080,2023-12-10 09:00:23.000+0000,2023-02-10 07:09:03.000+0000
Find new forms of life,c0600800-4f24-11ee-8080-808080808080,2023-07-14 21:02:06.000+0000,2023-03-03 08:43:33.000+0000
Crew rotation,f9638780-393a-11ee-8080-808080808080,2023-07-13 16:33:22.000+0000,2023-01-18 09:17:22.000+0000
Crew rotation,1d9e3a80-3695-11ee-8080-808080808080,2023-06-28 11:13:16.000+0000,2023-03-05 11:07:59.000+0000
Bring passengers to the moon,4d572980-2b50-11ee-8080-808080808080,2023-09-13 13:48:14.000+0000,2023-04-12 21:59:02.000+0000
Bring supplies to space center,c675da80-1ad6-11ee-8080-808080808080,2023-08-24 08:49:34.000+0000,2023-04-16 23:16:24.000+0000
Tourist flight,a1323800-16a2-11ee-8080-808080808080,2023-10-25 14:24:00.000+0000,2023-06-29 17:30:24.000+0000
Bring passengers to the moon,fd870780-12f0-11ee-8080-808080808080,2023-05-22 08:16:05.000+0000,2023-03-07 02:55:32.000+0000
SPACEHAB-4: miscellaneous science experiments. Deployment of Spartan-207/IAE (Inflatable Antenna Experiment) satellite. Rendezvous with experimental satellite.,6024c400-b161-11cf-8080-808080808080,1996-05-29 11:10:00.000+0000,1996-05-19 10:30:00.000+0000
Bring supplies to space center,7c190d80-a841-11ec-8080-808080808080,2022-03-09 09:14:24.000+0000,2022-02-10 06:48:32.000+0000
Bring supplies to space center,40595600-a7f7-11ec-8080-808080808080,2022-10-01 09:08:16.000+0000,2022-07-07 21:12:56.000+0000
Land on Mars,d02bb400-a5ed-11ec-8080-808080808080,2022-03-29 13:59:56.000+0000,2022-03-20 11:32:55.000+0000
Bring supplies to space center,868d6e80-a41f-11ec-8080-808080808080,2022-08-03 21:46:44.000+0000,2022-06-26 07:44:45.000+0000
Tourist flight,17ce6680-9dca-11ec-8080-808080808080,2022-12-04 23:16:49.000+0000,2022-11-29 03:06:14.000+0000
Test new spacecraft model,76cd9780-9c73-11ec-8080-808080808080,2022-10-02 23:39:31.000+0000,2022-01-13 11:16:55.000+0000
Go to edge of solar system,5fa94580-9913-11ec-8080-808080808080,2022-10-24 16:27:08.000+0000,2022-05-24 15:19:27.000+0000
Deploy satellites,8506c700-9222-11ec-8080-808080808080,2022-07-26 23:03:07.000+0000,2022-02-17 19:34:23.000+0000
Tourist flight,9be1c980-9028-11ec-8080-808080808080,2022-10-22 00:01:41.000+0000,2022-04-13 22:31:59.000+0000
Test new spacecraft model,760f6000-8a3d-11ec-8080-808080808080,2022-08-19 02:15:04.000+0000,2022-02-01 15:29:01.000+0000
"Materials processing, Earth observation and life sciences experiments. First Hungarian in space (Farkas).",1f3bce00-c6e7-11bd-8080-808080808080,1980-06-03 15:07:00.000+0000,1980-05-26 18:21:00.000+0000
ISS crew rotation.,08100000-496f-11e2-8080-808080808080,2013-05-14 00:00:00.000+0000,2012-12-19 00:00:00.000+0000
First untethered spacewalk (McCandless and Stewart). WESTAR-VI and PALAPA-B2 satellites deployed but failed to attain correct orbits.,9c380800-e9fd-11c1-8080-808080808080,1984-02-11 12:15:00.000+0000,1984-02-03 13:00:00.000+0000
First manned lunar orbit.,94750a00-f69d-11b0-8080-808080808080,1968-12-27 10:51:00.000+0000,1968-12-21 07:51:00.000+0000
Held altitude record prior to lunar missions (1374km).,51b02c00-69d6-11ae-8080-808080808080,1966-09-15 13:59:00.000+0000,1966-09-12 14:42:00.000+0000
"U.S. Department of Defense mission. Classified payload, reportedly reconnaissance satellite. First African-American Shuttle Commander.",ca586800-6b7b-11c8-8080-808080808080,1989-11-28 00:35:00.000+0000,1989-11-23 00:28:00.000+0000
ISS crew rotation.,e480c000-4446-11e4-8080-808080808080,2015-03-12 00:00:00.000+0000,2014-09-25 00:00:00.000+0000
,08db4a00-ede4-11c1-8080-808080808080,1984-10-02 10:57:00.000+0000,1984-02-08 12:07:00.000+0000
ISS crew rotation.,ae480000-3dea-11df-8080-808080808080,2010-09-25 00:00:00.000+0000,2010-04-02 00:00:00.000+0000
"First Spacelab (orbital laboratory) mission. First ESA astronaut, first West German astronaut and first non-American on US flight (Merbold).",a7d80000-b570-11c1-8080-808080808080,1983-12-08 23:47:00.000+0000,1983-11-28 16:00:00.000+0000
Go to edge of solar system,e2909d80-85e7-11eb-8080-808080808080,2021-12-21 06:44:11.000+0000,2021-04-04 10:23:46.000+0000
Bring supplies to space center,2905cf80-84f6-11eb-8080-808080808080,2021-12-23 01:02:48.000+0000,2021-01-10 16:22:45.000+0000
Push the boundaries of human exploration,ec0aa780-819a-11eb-8080-808080808080,2021-05-07 23:17:22.000+0000,2021-01-05 06:34:10.000+0000
Bring supplies to space center,c99b5180-8015-11eb-8080-808080808080,2021-10-13 09:20:43.000+0000,2021-08-14 08:04:47.000+0000
Crew rotation,1c89b600-7d43-11eb-8080-808080808080,2021-01-18 01:09:38.000+0000,2021-01-08 18:09:15.000+0000
Push the boundaries of human exploration,7aef5f80-7c83-11eb-8080-808080808080,2021-05-08 22:47:30.000+0000,2021-01-10 11:37:26.000+0000
Bring supplies to space center,d59ee500-7453-11eb-8080-808080808080,2021-10-10 21:24:06.000+0000,2021-09-08 21:54:36.000+0000
Push the boundaries of human exploration,46574a80-6d4c-11eb-8080-808080808080,2021-10-10 00:00:06.000+0000,2021-06-11 14:26:13.000+0000
Test new spacecraft model,b6556480-6864-11eb-8080-808080808080,2021-11-29 01:24:34.000+0000,2021-11-13 19:08:36.000+0000
Land on Mars,32dd5180-5e28-11eb-8080-808080808080,2021-12-27 21:58:52.000+0000,2021-02-06 10:18:53.000+0000
Push the boundaries of human exploration,babf4d80-60e8-11ea-8080-808080808080,2020-12-04 01:57:25.000+0000,2020-04-06 08:54:59.000+0000
Tourist flight,d0cae380-5f19-11ea-8080-808080808080,2020-08-27 01:36:09.000+0000,2020-07-05 10:44:17.000+0000
Find new forms of life,1594ce80-599e-11ea-8080-808080808080,2020-09-14 15:06:19.000+0000,2020-06-26 21:31:20.000+0000
Crew rotation,17f8d080-560c-11ea-8080-808080808080,2020-04-05 07:23:19.000+0000,2020-03-19 20:46:41.000+0000
Test new spacecraft model,6bf11000-4ebc-11ea-8080-808080808080,2020-11-16 10:52:33.000+0000,2020-01-13 01:26:48.000+0000
Tourist flight,f721b700-4d91-11ea-8080-808080808080,2020-12-04 23:53:53.000+0000,2020-11-15 00:28:24.000+0000
Land on Mars,ee999400-4d31-11ea-8080-808080808080,2020-02-25 18:15:25.000+0000,2020-02-23 07:14:13.000+0000
Go to edge of solar system,80bd8000-4cd1-11ea-8080-808080808080,2020-10-23 04:30:52.000+0000,2020-03-25 09:38:19.000+0000
Push the boundaries of human exploration,7bd96780-47cb-11ea-8080-808080808080,2020-07-16 09:28:17.000+0000,2020-01-10 07:09:32.000+0000
Land on Mars,9670f980-4755-11ea-8080-808080808080,2020-10-15 23:03:46.000+0000,2020-05-05 10:28:17.000+0000
First three-craft spaceflight.,6f62c800-df4b-11b1-8080-808080808080,1969-10-18 09:10:00.000+0000,1969-10-13 10:20:00.000+0000
Find new forms of life,87b33000-fad9-11f0-8080-808080808080,2026-10-17 14:20:42.000+0000,2026-09-15 05:27:46.000+0000
Deploy new internet beacons,92eb3d80-f8d8-11f0-8080-808080808080,2026-08-02 08:35:44.000+0000,2026-03-08 10:58:41.000+0000
Deploy new internet beacons,34a46780-f8a4-11f0-8080-808080808080,2026-10-28 23:05:46.000+0000,2026-01-26 17:07:44.000+0000
Land on Mars,fb76d500-f787-11f0-8080-808080808080,2026-05-04 15:30:25.000+0000,2026-01-22 11:46:26.000+0000
Push the boundaries of human exploration,ae14bb00-f12a-11f0-8080-808080808080,2026-04-02 07:43:03.000+0000,2026-01-24 03:55:51.000+0000
Crew rotation,87a03400-eff3-11f0-8080-808080808080,2026-02-07 10:31:04.000+0000,2026-01-07 04:56:55.000+0000
Push the boundaries of human exploration,783a9580-ed2a-11f0-8080-808080808080,2026-06-02 02:10:39.000+0000,2026-03-18 19:25:18.000+0000
Find new forms of life,49cf8580-eb85-11f0-8080-808080808080,2026-08-27 01:49:44.000+0000,2026-05-06 22:13:20.000+0000
